#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
2197,Chris Manon,VANDY,27,16.7,5.5,2.0,3.6,.557,0.3,1.1,.241,1.3,1.6,.791,1.3,1.9,3.1,1.2,1.7,1.0,0.8,2.5
2198,Jaylin Stewart,UConn,27,18.2,5.5,2.1,3.9,.543,0.7,2.0,.370,0.6,0.8,.682,0.9,1.6,2.5,1.0,0.1,0.3,0.7,1.7
2199,Keshawn Williams,COLST,27,15.0,5.5,2.2,4.4,.504,0.6,1.6,.341,0.5,0.9,.609,0.3,1.5,1.8,0.7,0.2,0.0,0.7,1.0
2200,Jake Lemelman,MC,29,15.5,5.5,2.1,5.0,.411,1.0,2.7,.372,0.4,0.5,.786,0.2,1.1,1.3,1.2,0.7,0.0,0.8,1.1
2201,R.J. Smith,COLO,26,21.0,5.5,2.0,4.4,.452,1.0,2.7,.391,0.5,0.7,.706,0.2,2.3,2.5,1.9,0.7,0.3,1.2,1.7
2202,Divine Ugochukwu,UMFL,24,18.7,5.5,2.1,4.2,.510,0.2,1.1,.154,1.1,1.8,.619,0.3,1.3,1.6,2.1,1.0,0.1,1.5,2.0
2203,Devan Cambridge,TXTCH,6,17.3,5.5,2.2,3.7,.591,0.7,1.2,.571,0.5,0.7,.750,1.2,2.3,3.5,0.3,0.3,0.0,1.0,1.5
2204,Abdou Tsimbila,FORD,27,19.4,5.5,2.4,4.4,.542,0.0,0.0,.000,0.7,1.0,.769,2.2,3.0,5.2,0.4,0.3,1.4,1.6,2.6
2205,Sincere Malone,NICH,27,19.1,5.5,2.2,4.3,.513,0.1,0.4,.300,0.9,1.3,.714,1.3,2.8,4.1,0.8,1.2,0.2,0.9,2.3
2206,Landyn Jumawan,NSU,27,19.8,5.5,1.7,4.6,.382,1.4,3.6,.406,0.6,0.9,.652,0.3,1.7,2.0,1.0,0.7,0.1,0.7,1.9
2207,Dontae Horne,GASO,25,16.1,5.5,2.0,5.8,.338,0.6,2.4,.262,0.9,1.4,.639,0.6,1.8,2.5,1.8,0.7,0.0,1.8,1.0
2208,Ryan Wade,UWGB,21,18.5,5.5,2.0,4.2,.477,1.1,2.7,.404,0.4,0.5,.727,0.2,0.8,1.0,1.8,0.3,0.0,0.7,1.4
2209,Caleb Shaw,GCU,24,16.5,5.5,1.8,4.0,.433,0.7,1.9,.370,1.3,1.8,.714,0.6,1.3,1.9,1.0,0.5,0.1,1.1,1.2
2210,Will Amica,MOYNE,22,16.1,5.5,1.9,5.0,.385,0.4,1.2,.346,1.2,1.5,.794,0.8,1.2,2.0,1.0,0.5,0.1,1.1,3.2
2211,Frankquon Sherman,KENN,27,15.4,5.4,1.6,3.6,.458,0.4,1.3,.278,1.8,2.3,.803,1.5,2.9,4.3,0.6,0.8,0.4,0.9,1.8
2212,Jarin Stevenson,UA,27,18.7,5.4,1.7,4.2,.412,0.8,2.8,.280,1.2,1.9,.615,1.0,2.7,3.6,0.8,0.4,0.7,0.9,2.1
2213,Matus Hronsky,DUQ,27,17.3,5.4,1.9,5.1,.380,1.2,3.3,.375,0.4,0.6,.667,0.4,1.6,2.0,1.0,0.6,0.1,0.7,1.3
2214,Jamyron Keller,OKST,27,19.6,5.4,1.8,5.3,.343,0.9,3.0,.280,1.0,1.3,.743,0.4,1.9,2.3,1.3,0.8,0.1,0.9,1.8
2215,Bryson Tucker,IU,23,16.8,5.4,2.1,5.5,.378,0.1,0.9,.150,1.1,1.6,.722,0.7,2.2,2.9,0.6,0.3,0.0,0.6,1.0
2216,Rich Barron,PROV,23,18.9,5.4,1.9,5.2,.370,1.3,3.7,.369,0.3,0.5,.545,0.5,1.7,2.2,0.4,0.5,0.0,0.5,1.6
2217,Landin Hacker,BELL,28,17.4,5.4,1.8,3.8,.477,1.3,2.9,.432,0.5,0.7,.750,0.1,1.3,1.3,0.9,0.4,0.2,0.6,1.6
2218,Tristan Gross,STET,21,24.4,5.4,1.9,5.3,.360,1.1,3.0,.359,0.5,0.7,.733,0.6,1.9,2.5,0.8,0.7,0.2,1.3,1.4
2219,Kolby King,BTLR,26,18.9,5.4,1.8,4.0,.447,0.7,1.9,.388,1.2,1.7,.682,0.5,3.9,4.4,1.9,0.6,0.1,1.7,2.1
2220,Tyje Kelton,WAGNR,26,24.6,5.4,1.8,5.3,.341,1.6,4.5,.362,0.2,0.2,.833,1.0,3.0,4.0,0.6,0.6,0.0,0.5,2.1
2221,Adetokunbo Bakare,STPC,22,15.4,5.4,1.8,4.6,.396,1.1,3.2,.343,0.7,0.8,.882,0.8,1.8,2.6,0.6,0.7,0.0,0.4,1.0
2222,Tyson Commander,L-MD,27,27.0,5.4,2.3,5.0,.452,0.7,2.5,.279,0.2,0.3,.625,0.9,1.9,2.8,1.6,1.3,0.1,0.8,1.3
2223,Jasteven Walker,ALAST,27,17.4,5.4,2.1,5.0,.412,0.6,2.0,.309,0.6,1.1,.567,1.5,2.1,3.7,0.3,0.3,0.7,0.3,2.4
2224,Apostolos Roumoglou,RICH,25,26.6,5.4,2.0,6.1,.333,1.1,4.3,.259,0.2,0.5,.417,0.9,4.3,5.2,1.3,0.7,0.7,0.8,2.0
2225,Kymany Houinsou,L-IL,20,22.1,5.4,2.1,4.1,.500,0.2,0.7,.214,1.2,1.8,.639,1.5,2.9,4.4,3.0,0.8,0.2,1.8,1.7
2226,Alex Anderson,TEXSO,10,23.2,5.4,1.7,4.8,.354,0.2,0.6,.333,1.8,3.5,.514,0.9,2.3,3.2,2.0,0.8,0.1,1.0,1.8
2227,R.J. Blakney,ODU,28,22.1,5.4,1.9,5.4,.355,0.3,2.0,.161,1.2,2.1,.567,1.5,2.9,4.4,0.9,1.0,0.5,0.8,1.8
2228,Danilo Dozic,PEPP,23,20.9,5.4,1.9,5.3,.364,0.9,2.7,.333,0.7,0.9,.750,0.5,2.1,2.6,0.6,0.3,0.4,0.5,1.6
2229,Mekhi Lowery,TOWS,29,21.7,5.4,2.2,4.5,.485,0.0,0.2,.200,1.0,2.0,.509,1.7,3.6,5.3,1.9,0.7,0.9,1.0,2.2
2230,Ryan Mela,PROV,24,18.0,5.4,2.0,4.7,.420,0.2,0.9,.238,1.3,2.0,.625,0.9,4.2,5.1,1.9,0.6,0.1,1.3,1.2
2231,Mike Loughnane,DAV,27,24.7,5.4,1.9,4.3,.436,1.1,2.8,.395,0.5,0.6,.765,0.1,2.3,2.4,2.6,0.6,0.1,1.0,1.6
2232,Austin Swartz,UMFL,25,16.9,5.4,1.8,5.0,.368,1.1,3.5,.318,0.6,0.6,.875,0.1,0.8,0.8,0.8,0.6,0.2,0.7,1.2
2233,Caelum Swanton-Rodger,ODU,28,19.2,5.4,2.3,4.1,.561,0.0,0.1,.000,0.8,1.4,.550,1.8,2.6,4.5,0.9,0.3,1.5,1.6,2.8
2234,DaSean Stevens,SEA,23,15.2,5.3,1.8,5.3,.341,1.0,2.5,.404,0.7,0.7,.941,0.5,1.5,2.0,1.1,0.3,0.2,0.2,1.3
2235,Killian Gribben,MAINE,26,17.0,5.3,2.3,3.4,.685,0.0,0.1,.000,0.7,1.2,.548,1.2,1.9,3.1,0.4,0.3,1.0,0.6,1.8
2236,Jackson Hicke,PRIN,26,16.3,5.3,2.0,4.3,.451,0.4,1.2,.313,1.0,1.3,.818,1.2,1.5,2.7,0.9,0.6,0.3,0.9,1.7
2237,Myles Thompson,SIUE,29,18.2,5.3,2.3,5.2,.444,0.1,0.2,.429,0.6,2.2,.281,1.6,2.6,4.1,0.8,0.6,0.3,0.9,2.0
2238,Makhi Johnson,ETSU,29,16.8,5.3,1.7,5.0,.336,1.3,4.0,.319,0.7,1.0,.714,0.6,1.6,2.1,0.6,0.8,0.2,0.4,1.4
2239,Matt Nicholson,NWU,27,24.3,5.3,2.1,3.3,.622,0.0,0.0,.000,1.2,2.3,.516,2.2,3.4,5.6,1.2,0.7,1.3,0.7,2.1
2240,Julian Larry,TEXAS,27,22.5,5.3,1.7,4.0,.439,0.5,1.4,.342,1.4,1.7,.822,0.2,1.4,1.6,3.6,0.9,0.1,1.7,2.1
2241,Isaac Traudt,CREI,27,17.0,5.3,1.8,4.1,.436,1.3,3.2,.391,0.5,0.6,.933,0.6,1.9,2.6,0.4,0.1,0.1,0.3,0.9
2242,George Smith,PENN,24,22.0,5.3,1.9,4.3,.433,0.8,2.6,.317,0.8,1.2,.643,0.6,1.8,2.4,1.3,0.5,0.0,0.5,1.3
2243,Nick Woodard,SB,27,16.9,5.3,2.1,5.7,.373,0.6,2.5,.239,0.5,0.7,.700,0.6,2.4,3.0,0.8,0.3,0.2,1.0,1.4
2244,B. Artis-White,RICH,21,24.3,5.3,1.9,5.7,.336,0.9,3.4,.254,0.7,1.0,.700,0.5,2.1,2.6,1.6,0.8,0.0,0.8,2.6
2245,London Riley,AAMU,24,17.8,5.3,1.7,5.0,.342,1.5,4.4,.352,0.4,0.4,1.000,0.3,1.0,1.3,0.5,0.4,0.0,0.4,1.3
2246,Ryan Archey,COPST,3,19.7,5.3,2.0,9.3,.214,0.0,2.3,.000,1.3,2.0,.667,0.3,1.7,2.0,0.3,0.0,0.3,1.7,1.3
2247,Jair Horton,MVSU,25,19.2,5.3,1.8,5.2,.357,0.6,2.0,.275,1.1,1.7,.643,0.6,2.1,2.7,0.9,0.6,0.1,1.3,1.9
2248,Jayson Kent,TEXAS,19,16.7,5.3,1.9,4.1,.481,0.4,1.6,.267,1.0,1.7,.576,1.6,1.0,2.6,0.5,0.5,0.3,1.0,1.9
2249,Julian Brown,SAMF,29,15.3,5.3,1.6,4.6,.348,1.2,3.5,.347,0.9,1.1,.818,0.4,1.4,1.9,0.8,0.6,0.0,0.6,1.3
2250,Ben Tweedy,UWGB,29,17.6,5.3,1.7,3.8,.450,0.2,0.8,.250,1.7,2.1,.800,0.4,1.9,2.3,1.9,0.3,0.0,1.7,2.1
2251,Eduardo Andre,WVU,26,17.1,5.3,2.3,3.3,.701,0.0,0.0,.000,0.6,1.2,.533,1.1,2.8,3.9,1.0,0.7,1.5,1.0,2.5
2252,Rich Smith,ACU,26,20.7,5.3,1.7,3.2,.524,0.0,0.0,.000,2.0,3.2,.627,0.3,2.1,2.4,2.7,1.5,0.3,1.6,2.5
2253,Jawarie Hamelin,NEWHA,23,24.5,5.3,2.0,5.4,.368,0.7,2.3,.302,0.6,0.7,.824,0.3,2.3,2.7,3.0,1.4,0.4,2.8,2.3
2254,Zach Anderson,GMU,27,22.5,5.3,1.7,4.4,.392,1.3,3.2,.391,0.6,0.9,.652,0.4,3.0,3.5,0.9,0.5,0.2,0.7,1.0
2255,Bendji Pierre,SAND,25,19.2,5.3,1.8,6.5,.270,1.1,4.2,.255,0.7,0.8,.810,1.0,1.8,2.8,0.8,0.5,0.3,0.9,1.2
2256,Tyler Mack,ALAST,22,15.4,5.3,1.8,4.5,.400,1.6,4.0,.398,0.0,0.1,.500,0.3,1.5,1.7,0.3,0.3,0.1,0.3,1.0
2257,Jamal Sumlin,KENT,26,19.1,5.3,1.9,4.2,.455,0.4,1.0,.385,1.0,1.1,.931,0.9,2.0,2.9,1.8,0.7,0.1,1.2,1.8
2258,Guzman Vasilic,POLY,26,17.6,5.3,1.9,4.2,.445,1.0,2.8,.365,0.5,0.6,.750,0.5,1.9,2.4,0.7,0.2,0.2,1.2,1.1
2259,Juslin Bodo,HP,30,21.6,5.3,2.0,3.2,.629,0.0,0.0,.000,1.2,2.2,.545,3.2,5.4,8.6,0.2,0.6,1.3,0.7,2.4
2260,Reis Jones,CHASO,30,20.7,5.3,2.1,3.3,.626,0.0,0.0,.000,1.1,2.4,.472,1.9,3.7,5.6,0.3,0.3,1.3,1.2,3.4
2261,Dylan Cardwell,AUB,27,19.7,5.3,2.3,3.5,.660,0.0,0.1,.500,0.6,1.9,.327,2.5,2.6,5.1,1.7,0.9,1.6,0.6,2.4
2262,Miro Little,U of U,27,18.9,5.3,1.6,5.0,.324,0.7,2.6,.261,1.3,1.7,.766,0.6,2.8,3.4,3.4,0.9,0.2,1.6,1.4
2263,Kailon Nicholls,NIU,27,21.5,5.3,2.0,5.6,.360,0.7,2.6,.290,0.5,0.8,.667,0.1,1.5,1.6,1.6,0.7,0.1,1.5,2.0
2264,Jameel Brown,TEM,8,15.9,5.3,1.5,3.9,.387,1.3,3.4,.370,1.0,1.3,.800,0.3,1.6,1.9,0.6,1.0,0.1,0.4,1.1
2265,Tyler Shirley,FAMU,4,22.0,5.3,2.0,5.5,.364,0.5,2.3,.222,0.8,1.3,.600,0.8,3.5,4.3,1.3,0.8,0.0,1.8,3.0
2266,Timmy Adedire,NCCU,26,26.3,5.2,1.7,5.0,.333,1.0,3.0,.351,0.9,1.3,.676,1.3,2.8,4.1,1.7,1.0,0.2,0.8,1.9
2267,Sean Cusano,CHATT,26,15.8,5.2,1.9,4.5,.422,0.7,2.3,.295,0.8,1.2,.667,1.1,3.2,4.3,0.8,0.5,0.7,0.8,2.0
2268,Elijah Moore,SYRA,26,15.6,5.2,2.0,5.1,.391,0.9,2.8,.315,0.3,0.5,.750,0.3,1.2,1.5,1.0,0.3,0.0,0.8,0.6
2269,Mac Etienne,LASAL,27,16.6,5.2,2.2,3.8,.583,0.0,0.0,.000,0.8,1.3,.583,2.4,2.5,4.9,0.6,0.4,0.7,0.7,1.8
2270,Anthony Benard,CAN,27,29.4,5.2,2.1,4.4,.471,0.6,1.5,.415,0.4,0.7,.667,0.1,2.6,2.7,3.8,1.8,0.1,2.7,2.7
2271,Jayden Williams,UIW,28,17.6,5.2,2.3,3.4,.663,0.0,0.0,.000,0.7,1.4,.500,2.3,2.4,4.8,0.2,0.8,1.5,0.6,2.4
2272,Clayton Jackson-Hudson,LIND,28,20.4,5.2,2.0,5.1,.392,0.8,2.4,.328,0.4,0.7,.632,0.6,1.6,2.2,1.2,0.7,0.1,1.2,1.3
2273,Tay Mosher,TAMUC,28,16.5,5.2,2.0,5.1,.385,0.9,3.1,.279,0.4,0.7,.600,0.4,2.3,2.7,0.6,0.6,0.2,1.4,1.4
2274,Mikah Ballew,UP,28,17.0,5.2,1.8,4.8,.383,0.6,2.1,.271,1.0,1.3,.800,0.2,1.3,1.5,0.9,0.4,0.1,1.0,1.5
2275,Jaylin Jackson-Posey,TEXSO,25,20.2,5.2,1.9,6.0,.322,1.0,3.5,.276,0.4,0.5,.769,0.2,2.4,2.6,1.4,1.0,0.2,0.7,1.4
2276,Philip Byriel,PRIN,25,17.2,5.2,1.8,4.6,.388,1.3,3.6,.363,0.3,0.5,.538,0.5,1.8,2.2,0.9,0.4,0.1,0.7,1.0
2277,Hayden Hefner,TAMU,25,15.9,5.2,1.8,4.6,.383,0.9,3.0,.311,0.8,1.0,.731,0.7,1.1,1.8,0.6,0.6,0.3,0.6,1.4
2278,Justin Page,NIAG,26,27.5,5.2,2.0,5.2,.388,1.0,3.0,.342,0.2,0.3,.444,0.2,1.6,1.8,1.5,0.3,0.2,1.0,1.2
2279,Andersson Garcia,TAMU,27,23.3,5.2,1.7,3.5,.484,0.4,1.4,.289,1.4,2.0,.673,2.2,3.4,5.7,1.5,1.0,0.7,1.0,2.3
2280,Davon Barnes,MISS,27,20.1,5.2,1.9,4.8,.388,0.4,2.2,.186,1.1,1.4,.763,0.7,2.5,3.2,1.0,0.8,0.3,0.6,1.9
2281,Jaylen Jones,OAKL,29,21.4,5.2,1.7,4.6,.361,0.3,1.6,.222,1.5,1.8,.846,0.6,2.1,2.7,2.8,1.1,0.0,1.7,1.0
2282,Tyonne Farrell,URI,18,18.7,5.2,1.9,4.3,.442,0.3,0.7,.500,1.1,2.2,.487,0.9,2.4,3.3,1.0,0.6,0.2,1.0,1.3
2283,Trevon Brazile,ARK,25,16.8,5.2,2.1,3.2,.642,0.3,1.0,.320,0.7,1.3,.531,1.1,3.0,4.1,0.7,0.6,1.2,0.9,2.0
2284,Keith Lamar,SFA,25,16.6,5.2,2.0,5.5,.355,0.8,2.8,.286,0.4,1.2,.367,0.5,1.6,2.1,0.9,0.3,0.2,0.9,1.2
2285,Amier Ali,ASU,26,15.8,5.2,1.5,4.2,.367,0.8,2.8,.306,1.2,1.7,.744,0.4,2.1,2.5,0.6,0.5,0.0,0.5,1.1
2286,Tunde Fasasi,LASAL,27,18.8,5.1,1.8,4.2,.430,0.8,2.4,.323,0.7,1.1,.690,0.8,1.5,2.3,0.7,0.6,0.3,0.5,1.7
2287,"Damien Mayo, Jr.",SOILL,28,24.3,5.1,1.9,4.4,.435,0.5,1.3,.351,0.8,1.1,.742,0.9,2.3,3.2,2.1,0.6,0.3,1.5,2.6
2288,"Nathan Johnson, Jr.",LIND,29,16.7,5.1,1.8,4.0,.461,0.8,2.1,.367,0.7,1.0,.750,0.7,1.9,2.5,0.4,0.7,0.4,0.6,1.7
2289,Antonio Sisk,MVSU,24,23.7,5.1,2.0,4.8,.405,0.6,1.7,.350,0.6,1.1,.577,0.2,1.3,1.5,1.7,1.1,0.1,2.6,1.8
2290,Garwey Dual,SETON,25,25.1,5.1,1.8,4.6,.404,0.2,1.0,.231,1.2,2.0,.612,0.3,1.4,1.7,2.9,1.7,0.6,1.6,1.7
2291,Trey Moss,GW,25,16.8,5.1,1.8,4.5,.393,0.7,2.8,.246,0.9,1.1,.821,0.4,1.6,2.0,0.8,0.4,0.0,0.6,1.1
2292,Carson Cooper,MCHST,27,16.4,5.1,1.7,2.7,.635,0.0,0.0,.000,1.6,2.3,.721,1.4,3.4,4.8,0.6,0.3,0.7,0.7,2.3
2293,Ajay Sheldon,OHIO,27,19.3,5.1,1.8,4.6,.384,1.0,3.4,.304,0.5,0.7,.700,0.1,1.6,1.6,1.3,1.1,0.1,0.5,2.1
2294,Justin Bufford,MTSU,27,24.0,5.1,1.6,4.7,.341,0.7,2.6,.290,1.2,1.8,.667,0.8,2.1,3.0,0.9,0.7,0.6,1.0,2.2
2295,T.J. Thomas,TAMUC,28,19.1,5.1,1.8,3.9,.455,0.9,2.3,.385,0.6,0.9,.692,0.5,1.4,2.0,2.5,1.0,0.2,1.7,1.8
2296,Cam Denson,LBSU,28,19.8,5.1,2.0,4.2,.470,0.4,1.2,.353,0.8,2.0,.382,1.1,2.4,3.4,0.9,0.3,0.3,1.2,2.5
2297,Myles Colvin,PURD,28,17.4,5.1,1.9,5.0,.374,1.1,3.5,.309,0.3,0.5,.600,0.5,2.2,2.6,0.5,0.7,0.2,0.6,1.8
2298,Kyle Frazier,W&M,28,15.9,5.1,1.5,4.2,.368,1.1,3.5,.327,0.9,1.0,.862,0.5,0.9,1.4,0.8,0.4,0.0,0.3,1.3
2299,Kade Ruegsegger,MRHD,29,19.9,5.1,1.5,4.5,.336,1.1,3.3,.323,1.0,1.2,.806,0.9,2.3,3.2,0.9,0.4,0.1,0.4,1.1
2300,Josh Pickett,DEN,29,18.3,5.1,1.4,3.1,.440,0.4,1.4,.310,1.9,2.4,.797,0.8,1.6,2.3,0.5,0.4,0.0,0.8,2.3
2301,Augusto Cassia,BTLR,10,15.4,5.1,1.6,2.4,.667,0.3,0.7,.429,1.6,1.9,.842,0.6,2.5,3.1,0.8,0.3,0.8,0.7,2.7
2302,Ja'Vier Francis,U of H,25,15.2,5.1,1.9,3.4,.553,0.0,0.0,.000,1.3,1.8,.717,2.0,2.2,4.2,0.2,0.5,0.9,0.9,2.2
2303,Bryce Zephir,MTSTU,25,18.6,5.1,2.0,4.2,.472,0.4,1.2,.290,0.7,1.2,.600,0.4,1.7,2.1,1.9,0.5,0.1,1.4,1.7
2304,Ben Hammond,VT,25,18.3,5.1,1.6,4.3,.383,0.6,1.2,.467,1.2,1.6,.756,0.2,1.2,1.4,2.0,1.1,0.0,1.4,1.6
2305,Carlos Cortijo,UTM,27,20.9,5.1,2.0,5.3,.368,0.3,1.7,.191,0.8,1.5,.550,0.5,0.7,1.2,2.6,0.8,0.1,1.6,1.5
2306,Ben Oosterbaan,STTOM,29,15.6,5.1,1.8,3.2,.548,0.8,1.6,.489,0.8,1.1,.719,0.7,2.4,3.1,0.8,0.8,0.3,0.7,1.8
2307,Jaylen Benard,LONG,29,15.5,5.1,1.8,4.3,.408,0.7,2.2,.323,0.8,1.1,.750,1.0,1.9,2.9,0.4,0.3,0.1,0.7,1.8
2308,Deven Dahlke,SAND,29,19.1,5.1,1.6,3.8,.431,0.8,2.5,.319,1.0,1.3,.811,0.4,0.9,1.3,1.2,1.0,0.1,1.0,2.2
2309,Andrija Bukumirovic,UTM,22,17.4,5.0,1.7,3.7,.469,0.4,1.3,.321,1.2,2.2,.542,2.1,2.8,4.9,0.0,0.3,0.4,0.6,1.2
2310,Tsvet Sotirov,NIU,23,19.5,5.0,1.7,4.6,.368,1.4,3.9,.371,0.2,0.4,.556,0.4,1.8,2.2,0.6,0.4,0.4,0.5,2.1
2311,Jacob Beccles,COR,24,16.8,5.0,1.9,4.0,.469,0.5,1.6,.316,0.8,1.3,.633,0.8,0.8,1.6,2.0,0.8,0.0,0.9,1.7
2312,Jared Billups,GMU,25,26.7,5.0,1.6,4.4,.367,0.4,1.6,.231,1.5,1.9,.787,2.0,4.2,6.2,1.6,1.3,0.4,1.0,2.5
2313,Solomon Washington,TAMU,25,22.4,5.0,1.7,4.6,.365,0.4,1.8,.227,1.3,1.6,.780,2.3,3.2,5.4,0.9,0.7,1.2,0.9,2.3
2314,Jordan Davis,ILLST,25,21.8,5.0,1.8,4.6,.404,1.2,3.4,.341,0.2,0.3,.714,1.2,2.9,4.1,0.8,0.4,0.2,0.7,1.5
2315,Elijah Elliott,OHIO,25,15.3,5.0,1.8,3.8,.468,0.3,0.8,.400,1.2,2.0,.612,0.4,2.6,3.0,1.2,0.4,0.2,0.8,1.3
2316,Christian Fermin,VCU,26,20.5,5.0,2.3,4.0,.562,0.0,0.0,.000,0.5,1.0,.481,1.9,1.5,3.4,0.7,0.2,1.6,0.7,2.2
2317,Szymon Zapala,MCHST,27,15.0,5.0,2.0,3.0,.679,0.0,0.1,.000,1.0,1.4,.684,1.8,2.4,4.2,0.8,0.2,0.6,0.9,2.3
2318,Roger McFarlane,BOS,27,25.0,5.0,1.8,5.3,.343,0.6,2.2,.254,0.9,1.3,.639,1.3,3.7,5.0,0.8,0.9,0.3,0.7,1.6
2319,David Coit,KU,27,15.4,5.0,1.7,4.6,.382,1.3,3.3,.393,0.3,0.4,.700,0.1,1.6,1.7,1.3,0.5,0.0,0.5,0.9
2320,Bryce Cash,QUC,28,26.9,5.0,2.0,4.9,.406,0.1,0.6,.167,0.9,1.8,.510,1.3,2.9,4.1,4.0,1.1,0.1,1.8,2.0
2321,Max Jusianiec,MC,28,22.5,5.0,1.8,4.6,.388,0.7,2.5,.290,0.8,1.0,.750,0.8,2.3,3.1,1.4,0.5,0.4,0.9,2.5
2322,Kendrick De Luna,CSFUL,28,23.0,5.0,2.2,4.5,.480,0.0,0.0,.000,0.7,1.3,.514,1.0,1.5,2.4,0.5,0.6,0.5,1.5,2.4
2323,Malcolm Wilson,QUC,29,21.3,5.0,2.3,3.6,.654,0.0,0.0,.000,0.3,1.4,.238,1.7,3.8,5.5,0.7,0.4,3.3,1.2,2.0
2324,Justas Stonkus,C of C,29,16.5,5.0,1.7,4.3,.389,0.8,2.2,.359,0.9,1.0,.862,0.3,1.5,1.9,0.5,0.4,0.0,0.9,1.0
2325,Sean Hansen,GW,28,19.6,5.0,2.0,4.1,.474,0.5,1.4,.375,0.5,0.8,.682,0.9,1.9,2.8,1.9,1.1,0.7,1.5,1.9
2326,Ian Smikle,TULSA,28,20.1,5.0,2.0,3.9,.519,0.0,0.0,.000,1.0,2.0,.500,2.0,3.5,5.5,0.6,0.4,0.4,1.0,2.5
2327,Tyler Beard,CSUN,27,19.9,5.0,1.8,4.8,.377,0.7,2.0,.358,0.7,0.9,.750,0.4,2.4,2.8,3.1,0.7,0.1,1.9,1.4
2328,German Plotnikov,HOF,27,23.4,5.0,1.7,4.2,.404,0.7,2.1,.345,0.9,1.0,.885,0.2,1.9,2.1,1.0,0.9,0.5,0.6,1.7
2329,Zach Reinhart,UAPB,25,22.5,5.0,1.6,4.6,.348,1.4,3.9,.361,0.4,0.6,.714,0.3,2.0,2.2,1.5,0.6,0.2,1.2,1.8
2330,A.J. Wills,UWYOM,28,18.5,5.0,1.6,4.0,.407,0.9,1.9,.462,0.9,1.2,.706,0.1,0.8,0.9,1.6,0.3,0.1,1.2,1.6
2331,Dusty Stromer,ZAGS,28,19.6,5.0,1.7,4.2,.410,0.9,2.6,.351,0.6,0.8,.810,0.4,2.1,2.5,0.8,0.7,0.2,0.7,1.7
2332,Cade Phillips,TENN,27,15.2,5.0,2.0,3.0,.667,0.0,0.0,.000,1.0,1.8,.531,1.7,1.9,3.6,0.7,0.3,1.0,0.5,1.5
2333,Brandon Love,UNR,27,15.6,5.0,1.9,3.0,.625,0.0,0.0,.000,1.3,2.1,.586,1.1,1.9,2.9,0.4,0.7,0.7,0.9,2.2
2334,Jaden Walker,TAMU-CC,25,18.8,5.0,1.8,4.2,.442,0.4,1.2,.333,0.9,1.4,.629,0.4,2.8,3.2,1.9,1.1,0.5,1.4,1.7
2335,"Joe Munden, Jr.",NIU,20,20.0,5.0,1.8,4.9,.357,0.8,2.6,.288,0.7,1.1,.636,0.7,2.3,3.0,0.7,0.9,0.2,1.0,2.2
2336,Luis Kortright,UWASH,18,17.3,4.9,1.8,5.2,.344,0.5,2.3,.214,0.9,1.7,.533,0.2,1.8,1.9,1.8,0.3,0.2,0.9,1.1
2337,Isaac Ondekane,OMAHA,30,16.1,4.9,1.9,3.3,.560,0.0,0.0,.000,1.2,2.2,.554,1.3,2.2,3.4,0.5,0.4,0.3,1.3,2.7
2338,Jack Kostel,CHATT,29,16.4,4.9,1.8,3.8,.459,0.9,2.4,.371,0.5,0.7,.789,0.4,2.2,2.6,1.2,0.6,0.1,0.6,0.6
2339,Ashton Smith,SODAK,29,15.0,4.9,1.6,2.7,.590,0.0,0.0,.000,1.8,2.7,.662,1.3,2.2,3.5,0.2,0.1,0.8,0.4,2.3
2340,Jack Campion,USI,26,22.0,4.9,1.7,4.5,.385,0.4,1.1,.393,1.0,1.5,.692,0.2,1.8,2.0,4.2,1.4,0.0,1.9,2.4
2341,"Shawn Phillips, Jr.",ASU,25,15.9,4.9,2.0,3.3,.602,0.0,0.0,.000,0.9,1.6,.575,1.2,3.5,4.7,0.4,0.2,1.0,1.4,2.8
2342,Chico Johnson,USCU,29,19.1,4.9,1.7,5.1,.336,0.7,2.5,.264,0.8,1.3,.605,0.3,1.3,1.6,0.7,0.4,0.4,1.2,1.5
2343,Caleb Furst,PURD,28,18.6,4.9,1.6,2.7,.587,0.0,0.0,.000,1.8,2.8,.636,1.5,1.9,3.4,0.4,0.8,0.3,0.9,2.4
2344,"Carl Daughtery, Jr.",UCD,28,17.4,4.9,1.7,5.2,.324,0.8,2.7,.293,0.8,1.0,.724,0.4,1.3,1.7,0.4,0.4,0.0,0.5,1.3
2345,J.J. Traynor,DEP,27,16.6,4.9,2.0,3.6,.557,0.3,1.1,.300,0.6,0.9,.652,0.9,2.4,3.3,0.6,0.3,0.4,0.6,1.1
2346,Shey Eberwein,SODAK,27,16.9,4.9,1.6,3.7,.420,0.4,1.4,.297,1.4,2.1,.649,0.5,1.2,1.7,1.0,0.5,0.4,0.6,1.7
2347,Kyle Jorgensen,COLST,25,15.4,4.9,1.7,4.0,.420,0.4,1.6,.275,1.1,1.3,.844,0.5,1.8,2.3,1.0,0.2,0.4,0.7,1.5
2348,Jake Goldberg,NJIT,8,20.1,4.9,1.8,3.8,.467,1.0,2.5,.400,0.4,0.8,.500,0.5,1.4,1.9,0.4,0.4,0.4,0.8,1.8
